PMID	Sourceid	xQTL	Tissue	Population	Sample_size	Journal	Year	Genome	Describe	Title	Reduced-WGS
30449622	611	eQTL	Blood-T cell CD8+ naive	MIX	106	Cell	2018	hg19/hg38		Impact of Genetic Polymorphisms on Human Immune Cell Gene Expression	No
30449622	612	eQTL	Blood-T cell CD8+ activated	MIX	106	Cell	2018	hg19/hg38		Impact of Genetic Polymorphisms on Human Immune Cell Gene Expression	No
30449622	613	eQTL	Blood-Monocyte	MIX	106	Cell	2018	hg19/hg38		Impact of Genetic Polymorphisms on Human Immune Cell Gene Expression	No
30449622	614	eQTL	Blood-Monocyte	MIX	106	Cell	2018	hg19/hg38		Impact of Genetic Polymorphisms on Human Immune Cell Gene Expression	No
30449622	615	eQTL	Blood-Natural killer cell	MIX	106	Cell	2018	hg19/hg38		Impact of Genetic Polymorphisms on Human Immune Cell Gene Expression	No
30449622	616	eQTL	Blood-T cell CD4+	MIX	106	Cell	2018	hg19/hg38	TFH (six CD4+ memory or more differentiated T cell subsets)	Impact of Genetic Polymorphisms on Human Immune Cell Gene Expression	No
30449622	617	eQTL	Blood-T cell CD4+	MIX	106	Cell	2018	hg19/hg38	TH17 (six CD4+ memory or more differentiated T cell subsets)	Impact of Genetic Polymorphisms on Human Immune Cell Gene Expression	No
30449622	618	eQTL	Blood-T cell CD4+	MIX	106	Cell	2018	hg19/hg38	TH1 (six CD4+ memory or more differentiated T cell subsets)	Impact of Genetic Polymorphisms on Human Immune Cell Gene Expression	No
30449622	619	eQTL	Blood-T cell CD4+	MIX	106	Cell	2018	hg19/hg38	TH2 (six CD4+ memory or more differentiated T cell subsets)	Impact of Genetic Polymorphisms on Human Immune Cell Gene Expression	No
30449622	620	eQTL	Blood-T cell CD4+	MIX	106	Cell	2018	hg19/hg38	THSTAR (six CD4+ memory or more differentiated T cell subsets)	Impact of Genetic Polymorphisms on Human Immune Cell Gene Expression	No
30449622	621	eQTL	Blood-T cell CD4+	MIX	106	Cell	2018	hg19/hg38	TREG_MEM (six CD4+ memory or more differentiated T cell subsets)	Impact of Genetic Polymorphisms on Human Immune Cell Gene Expression	No
30449622	622	eQTL	Blood-T cell	MIX	106	Cell	2018	hg19/hg38	naive regulatory T cells	Impact of Genetic Polymorphisms on Human Immune Cell Gene Expression	No
30742112	623	eQTL	Eye	MIX	406	Nature genetics	2019	hg19/hg38		Retinal transcriptome and eQTL analyses identify genes associated with age-related macular degeneration	No
bioRxiv_447367	624	eQTL	Blood	MIX	31684	bioRxiv	2018	hg19/hg38	original reported cis	Unraveling the polygenic architecture of complex traits using blood eQTL meta-analysis	No
bioRxiv_447367	625	eQTL	Blood	MIX	31684	bioRxiv	2018	hg19/hg38	original reported trans	Unraveling the polygenic architecture of complex traits using blood eQTL meta-analysis	No
22307276	626	caQTL	Lymphocyte	AFR	70	Nature	2012	hg19/hg38	original reported cis	DNase I sensitivity QTLs are a major determinant of human expression variation	No
22307276	627	caQTL	Lymphocyte	AFR	70	Nature	2012	hg19/hg38	long cis	DNase I sensitivity QTLs are a major determinant of human expression variation	No
26300125	628	caQTL	Lymphocyte	AFR	75	Cell	2015	hg19/hg38		Genetic Control of Chromatin States in Humans Involves Local and Distal Chromosomal Interactions	No
29527417	629	edQTL	Artery-Aorta	MIX	4301	PeerJ	2018	hg19/hg38		Global analysis of A-to-I RNA editing reveals association with common disease variants	No
29527417	630	edQTL	Artery	MIX	4301	PeerJ	2018	hg19/hg38		Global analysis of A-to-I RNA editing reveals association with common disease variants	No
29527417	631	edQTL	Blood	MIX	4301	PeerJ	2018	hg19/hg38		Global analysis of A-to-I RNA editing reveals association with common disease variants	No
29527417	632	edQTL	Adipose-Subcutaneous	MIX	4301	PeerJ	2018	hg19/hg38		Global analysis of A-to-I RNA editing reveals association with common disease variants	No
29527417	633	edQTL	Adipose-Visceral	MIX	4301	PeerJ	2018	hg19/hg38		Global analysis of A-to-I RNA editing reveals association with common disease variants	No
29527417	634	edQTL	Liver	MIX	4301	PeerJ	2018	hg19/hg38		Global analysis of A-to-I RNA editing reveals association with common disease variants	No
29527417	635	edQTL	Muscle-Skeletal	MIX	4301	PeerJ	2018	hg19/hg38		Global analysis of A-to-I RNA editing reveals association with common disease variants	No
28243742	636	lncRNAQTL	Blood-Monocyte	EAS	43	Human genetics	2017	hg19/hg38		Integrative multi-omics analysis revealed SNP-lncRNA-mRNA (SLM) networks in human peripheral blood mononuclear cells	No
28249171	637	lncRNAQTL	Lymphocyte	EUR	373	Cell reports	2017	hg19/hg38		cis-Acting Complex-Trait-Associated lincRNA Expression Correlates with Modulation of Chromosomal Architecture	No
27668389	638	eQTL	Brain-Prefrontal Cortex	EUR	467	Nature neuroscience	2016	hg19/hg38		Gene expression elucidates functional impact of polygenic risk for schizophrenia	No
24816252	639	metaQTL	Blood	EUR	7824	Nature genetics	2014	hg19/hg38		An atlas of genetic influences on human blood metabolites	No
26068415	640	metaQTL	Blood	MIX	7478	nature communications	2015	hg19/hg38		Genome-wide association study identifies novel genetic variants contributing to variation in blood metabolite levels	No
26540294	641	metaQTL	Blood	MIX	1490	PLoS genetics	2015	hg19/hg38		Metabolomic Quantitative Trait Loci (mQTL) Mapping Implicates the Ubiquitin Proteasome System in Cardiovascular Disease Pathogenesis	No
22589741	642	miQTL	Adipose	EUR	131	PLoS genetics	2012	hg19/hg38		Extent, causes, and consequences of small RNA expression variation in human adipose tissue	No
23562819	643	miQTL	Adipose	EUR	200	Human molecular genetics	2013	hg19/hg38		Genetic regulation of human adipose microRNA expression and its consequences for metabolic traits	No
24482540	644	miQTL	Blood-Monocyte	EUR	65	Genome research	2014	hg19/hg38	MTB-infected	A genomic portrait of the genetic architecture and regulatory impact of microRNA expression in response to infection	No
24482540	645	miQTL	Blood-Monocyte	EUR	65	Genome research	2014	hg19/hg38	non-infected	A genomic portrait of the genetic architecture and regulatory impact of microRNA expression in response to infection	No
25791433	646	miQTL	Blood	MIX	5239	nature communications	2015	hg19/hg38	original reported cis	Genome-wide identification of microRNA expression quantitative trait loci	No
25791433	647	miQTL	Blood	MIX	5239	nature communications	2015	hg19/hg38	original reported trans	Genome-wide identification of microRNA expression quantitative trait loci	No
25817407	648	miQTL	Brain	MIX	78	Psychological medicine	2015	hg19/hg38		Expression quantitative trait loci (eQTLs) in microRNA genes are enriched for schizophrenia and bipolar disorder association signals	No
28472449	649	cerQTL	Lymphocyte	EUR	373	Nucleic acids research	2017	hg19/hg38		Exploring genetic associations with ceRNA regulation in the human genome	No
23900168	650	riboQTL	Lymphocyte	EUR	38	nature communications	2013	hg19/hg38		Genome-wide search for exonic variants affecting translational efficiency	No
27768889	651	eQTL	Blood-Monocyte	AMR	175	Cell	2016	hg19/hg38	Listeria infected	Genetic Ancestry and Natural Selection Drive Population Differences in Immune Responses to Pathogens	No
27768889	652	eQTL	Blood-Monocyte	AMR	175	Cell	2016	hg19/hg38	Salmonella infected	Genetic Ancestry and Natural Selection Drive Population Differences in Immune Responses to Pathogens	No
26300125	653	hQTL	Lymphocyte	AFR	75	Cell	2015	hg19/hg38	H3K27ac	Genetic Control of Chromatin States in Humans Involves Local and Distal Chromosomal Interactions	No
26300125	654	hQTL	Lymphocyte	AFR	75	Cell	2015	hg19/hg38	H3K4me1	Genetic Control of Chromatin States in Humans Involves Local and Distal Chromosomal Interactions	No
26300125	655	hQTL	Lymphocyte	AFR	75	Cell	2015	hg19/hg38	H3K4me3	Genetic Control of Chromatin States in Humans Involves Local and Distal Chromosomal Interactions	No
27863250	656	hQTL	Brain-Prefrontal Cortex	EUR	94	Cell	2016	hg19/hg38		Histone Acetylome-wide Association Study of Autism Spectrum Disorder	No
27863250	657	hQTL	Brain-Temporal Cortex	EUR	94	Cell	2016	hg19/hg38		Histone Acetylome-wide Association Study of Autism Spectrum Disorder	No
27863250	658	hQTL	Brain-Cerebellum	EUR	94	Cell	2016	hg19/hg38		Histone Acetylome-wide Association Study of Autism Spectrum Disorder	No
27863251	659	hQTL	Blood-Monocytes CD14+	MIX	197	Cell	2016	hg19/hg38	H3K27ac	Genetic Drivers of Epigenetic and Transcriptional Variation in Human Immune Cells	Yes
27863251	660	hQTL	Blood-Monocytes CD14+	MIX	197	Cell	2016	hg19/hg38	H3K4me1	Genetic Drivers of Epigenetic and Transcriptional Variation in Human Immune Cells	Yes
27863251	661	hQTL	Blood-Neutrophils CD16+	MIX	197	Cell	2016	hg19/hg38	H3K27ac	Genetic Drivers of Epigenetic and Transcriptional Variation in Human Immune Cells	Yes
27863251	662	hQTL	Blood-Neutrophils CD16+	MIX	197	Cell	2016	hg19/hg38	H3K4me1	Genetic Drivers of Epigenetic and Transcriptional Variation in Human Immune Cells	Yes
27863251	663	hQTL	Blood-T cell CD4+ naive	MIX	197	Cell	2016	hg19/hg38	H3K27ac	Genetic Drivers of Epigenetic and Transcriptional Variation in Human Immune Cells	Yes
27863251	664	hQTL	Blood-T cell CD4+ naive	MIX	197	Cell	2016	hg19/hg38	H3K4me1	Genetic Drivers of Epigenetic and Transcriptional Variation in Human Immune Cells	Yes
30046115	665	hQTL	Lymphocyte	EUR	358	nature communications	2018	hg19/hg38	H3K27ac	Enhancer histone-QTLs are enriched on autoimmune risk haplotypes and influence gene expression within chromatin networks	No
30046115	666	hQTL	Lymphocyte	EUR	358	nature communications	2018	hg19/hg38	H3K4me1	Enhancer histone-QTLs are enriched on autoimmune risk haplotypes and influence gene expression within chromatin networks	No
31048460	667	hQTL	Fibroblast	EUR	78	Science	2019	hg19/hg38	H3K27ac	Chromatin three-dimensional interactions mediate genetic effects on gene expression	No
31048460	668	hQTL	Fibroblast	EUR	78	Science	2019	hg19/hg38	H3K4me1	Chromatin three-dimensional interactions mediate genetic effects on gene expression	No
31048460	669	hQTL	Fibroblast	EUR	78	Science	2019	hg19/hg38	H3K4me3	Chromatin three-dimensional interactions mediate genetic effects on gene expression	No
31048460	670	hQTL	Lymphocyte	EUR	317	Science	2019	hg19/hg38	H3K27ac	Chromatin three-dimensional interactions mediate genetic effects on gene expression	No
31048460	671	hQTL	Lymphocyte	EUR	317	Science	2019	hg19/hg38	H3K4me1	Chromatin three-dimensional interactions mediate genetic effects on gene expression	No
31048460	672	hQTL	Lymphocyte	EUR	317	Science	2019	hg19/hg38	H3K4me3	Chromatin three-dimensional interactions mediate genetic effects on gene expression	No
30514905	673	mQTL	Blood	EUR	614	Scientific reports	2018	hg19/hg38	original reported cis	Identification of 55,000 Replicated DNA Methylation QTL	No
30514905	674	mQTL	Blood	EUR	614	Scientific reports	2018	hg19/hg38	original reported trans	Identification of 55,000 Replicated DNA Methylation QTL	No
30514905	675	mQTL	Blood	MIX	1366	Scientific reports	2018	hg19/hg38	original reported cis	Identification of 55,000 Replicated DNA Methylation QTL	No
30514905	676	mQTL	Blood	MIX	1366	Scientific reports	2018	hg19/hg38	original reported trans	Identification of 55,000 Replicated DNA Methylation QTL	No
31204013	677	hQTL	Liver	MIX	18	American journal of human genetics	2019	hg19/hg38		Genetic and Epigenetic Fine Mapping of Complex Trait Associated Loci in the Human Liver	No
31204013	678	hQTL	Liver	MIX	9	American journal of human genetics	2019	hg19/hg38		Genetic and Epigenetic Fine Mapping of Complex Trait Associated Loci in the Human Liver	No
30650056	679	caQTL	Lymphocyte	AFR	500	eLife	2019	hg19/hg38		Fine-mapping cis-regulatory variants in diverse human populations	No
30650056	680	caQTL	Lymphocyte	EAS	100	eLife	2019	hg19/hg38		Fine-mapping cis-regulatory variants in diverse human populations	No
30650056	681	caQTL	Lymphocyte	EUR	400	eLife	2019	hg19/hg38		Fine-mapping cis-regulatory variants in diverse human populations	No
30057032	682	eQTL	Kidney	MIX	136	American journal of human genetics	2018	hg19/hg38	glomerulus	An eQTL Landscape of Kidney Tissue in Human Nephrotic Syndrome	No
30057032	683	eQTL	Kidney	MIX	166	American journal of human genetics	2018	hg19/hg38	tubulointerstitium	An eQTL Landscape of Kidney Tissue in Human Nephrotic Syndrome	No
31204013	684	eQTL	Liver	MIX	242	American journal of human genetics	2019	hg19/hg38		Genetic and Epigenetic Fine Mapping of Complex Trait Associated Loci in the Human Liver	No
17537913	685	eQTL	Lymphocyte	MIX	176	Proceedings of the National Academy of Sciences of the United States of America	2007	hg19/hg38		A genome-wide approach to identify genetic variants that contribute to etoposide-induced cytotoxicity	No
17701890	686	eQTL	Lymphocyte	MIX	175	American journal of human genetics	2007	hg19/hg38		Identification of genetic variants contributing to cisplatin-induced cytotoxicity by use of a genomewide approach	No
23474282	687	eQTL	Small Intestine	MIX	173	Gastroenterology	2013	hg19/hg38	cis (within 50kb)	Expression quantitative trait loci analysis identifies associations between genotype and gene expression in human intestine	No
23474282	688	eQTL	Small Intestine	MIX	173	Gastroenterology	2013	hg19/hg38	trans (50kb)	Expression quantitative trait loci analysis identifies associations between genotype and gene expression in human intestine	No
23474282	689	eQTL	Small Intestine	MIX	173	Gastroenterology	2013	hg19/hg38	cis (1Mb)	Expression quantitative trait loci analysis identifies associations between genotype and gene expression in human intestine	No
22912676	690	eQTL	Lymphocyte	MIX	59	PloS one	2012	hg19/hg38	identified by cis-association analysis of gene expression levels with maternal and paternal alleles	Detection of parent-of-origin specific expression quantitative trait loci by cis-association analysis of gene expression in trios	No
22912676	691	eQTL	Lymphocyte	MIX	59	PloS one	2012	hg19/hg38	identified by comparison of expression levels between reciprocal heterozygotes	Detection of parent-of-origin specific expression quantitative trait loci by cis-association analysis of gene expression in trios	No
22912676	692	eQTL	Lymphocyte	MIX	59	PloS one	2012	hg19/hg38	identified using the Likelihood Ratio Test (LRT)	Detection of parent-of-origin specific expression quantitative trait loci by cis-association analysis of gene expression in trios	No
22692066	693	eQTL	Blood	EUR	322	European journal of human genetics : EJHG	2012	hg19/hg38		Impact of common regulatory single-nucleotide variants on gene expression profiles in whole blood	No
22522925	694	eQTL	Breast	MIX	997	Nature	2012	hg19/hg38		The genomic and transcriptomic architecture of 2,000 breast tumours reveals novel subgroups	No
22233810	695	eQTL	Dendritic cells	EUR	65	Proceedings of the National Academy of Sciences of the United States of America	2012	hg19/hg38	noninfected with MTB (Mycobacterium tuberculosis)	Deciphering the genetic architecture of variation in the immune response to Mycobacterium tuberculosis infection	No
22233810	696	eQTL	Dendritic cells	EUR	65	Proceedings of the National Academy of Sciences of the United States of America	2012	hg19/hg38	infected with MTB (Mycobacterium tuberculosis)	Deciphering the genetic architecture of variation in the immune response to Mycobacterium tuberculosis infection	No
30452450	697	eQTL	Placenta	EUR	80	PLoS genetics	2018	hg19/hg38		Genetic variants influence on the placenta regulatory landscape	No
22006096	698	eQTL	Liver	EUR	149	The pharmacogenomics journal	2011	hg19/hg38		Genomics of ADME gene expression: mapping expression quantitative trait loci relevant for absorption, distribution, metabolism and excretion of drugs in human liver	No
21949713	699	eQTL	Mouth-Sputum	MIX	131	PloS one	2011	hg19/hg38		Genetics of sputum gene expression in chronic obstructive pulmonary disease	No
21705454	700	eQTL	Lymphocyte	EUR	52	Clinical cancer research : an official journal of the American Association for Cancer Research	2011	hg19/hg38		Platinum sensitivity-related germline polymorphism discovered via a cell-based approach and analysis of its association with outcome in ovarian cancer patients	No
21637794	701	eQTL	Liver	EUR	206	PLoS genetics	2011	hg19/hg38		Identification, replication, and functional fine-mapping of expression quantitative trait loci in primary human liver tissue	No
21299892	702	eQTL	Muscle-Skeletal	SAS	149	BMC genomics	2011	hg19/hg38		Bimodal distribution of RNA expression levels in human skeletal muscle tissue	No
